CustomerID,total_orders,total_revenue,avg_order_value,Segment
13790.0,1,348.8,7.751111111111111,One-time
13791.0,2,1516.0,137.8181818181818,Occasional
13792.0,2,195.55,15.042307692307693,Occasional
13798.0,57,37153.85,106.4580229226361,Loyal
13799.0,2,688.86,17.663076923076922,Occasional
13800.0,1,558.32,16.91878787878788,One-time
13801.0,1,324.8,14.121739130434783,One-time
13802.0,3,4599.42,76.657,Occasional
13803.0,1,277.07,16.298235294117646,One-time
13804.0,7,2635.79,19.23934306569343,Regular
13805.0,2,924.6,71.12307692307692,Occasional
13806.0,1,256.38,25.637999999999998,One-time
13807.0,1,112.6,16.085714285714285,One-time
13808.0,5,1747.66,22.995526315789476,Occasional
13809.0,1,155.05,12.920833333333334,One-time
13810.0,3,1499.01,42.828857142857146,Occasional
13811.0,3,814.5,62.65384615384615,Occasional
13812.0,3,539.0,14.972222222222221,Occasional
13813.0,4,1366.8600000000001,19.809565217391306,Occasional
13814.0,2,1579.12,27.703859649122805,Occasional
13815.0,4,4027.36,22.882727272727273,Occasional
13816.0,2,571.6700000000001,20.416785714285716,Occasional
13817.0,2,382.98,15.957500000000001,Occasional
13819.0,3,1140.35,31.676388888888887,Occasional
13821.0,2,385.64,6.536271186440678,Occasional
13822.0,2,632.0,6.583333333333333,Occasional
13823.0,2,957.66,23.941499999999998,Occasional
13824.0,5,1698.94,36.93347826086956,Occasional
13826.0,1,189.5,18.95,One-time
13827.0,3,412.05,4.430645161290323,Occasional
13828.0,1,209.49,13.966000000000001,One-time
13831.0,6,2202.99,29.77013513513513,Regular
13832.0,1,52.199999999999996,17.4,One-time
13833.0,1,384.8,13.26896551724138,One-time
13835.0,4,834.57,15.174000000000001,Occasional
13837.0,2,271.24,14.275789473684211,Occasional
13838.0,4,691.73,3.975459770114943,Occasional
13841.0,1,85.0,85.0,One-time
13842.0,9,3385.62,16.43504854368932,Regular
13844.0,1,361.62,18.081,One-time
13845.0,1,312.98,34.775555555555556,One-time
13846.0,3,865.0600000000001,15.728363636363637,Occasional
13848.0,3,1255.0,251.0,Occasional
13849.0,2,1537.95,15.227227722772279,Occasional
13850.0,1,1595.48,17.155698924731183,One-time
13851.0,3,2651.46,32.73407407407407,Occasional
13853.0,1,1090.14,47.39739130434783,One-time
13854.0,25,8109.5199999999995,73.72290909090908,Loyal
13856.0,3,388.5,27.75,Occasional
13858.0,1,216.17,19.651818181818182,One-time
13859.0,1,201.16,7.184285714285714,One-time
13860.0,5,1245.9,16.39342105263158,Occasional
13862.0,8,2209.36,15.894676258992806,Regular
13863.0,1,305.78,15.288999999999998,One-time
13865.0,4,501.56,16.718666666666667,Occasional
13866.0,1,145.67000000000002,20.810000000000002,One-time
13867.0,3,1015.29,16.644098360655736,Occasional
13868.0,2,3192.54,96.74363636363637,Occasional
13869.0,4,3104.95,10.11384364820847,Occasional
13870.0,8,2770.94,24.095130434782607,Regular
13871.0,13,6403.25,19.057291666666668,Regular
13873.0,3,389.6,16.93913043478261,Occasional
13874.0,1,540.45,30.025000000000002,One-time
13875.0,5,1786.79,17.180673076923078,Occasional
13876.0,1,122.7,17.52857142857143,One-time
13877.0,1,117.24,39.08,One-time
13878.0,1,1281.53,35.598055555555554,One-time
13880.0,13,3219.77,19.513757575757577,Regular
13881.0,20,17159.52,96.40179775280899,Regular
13882.0,5,1191.13,18.325076923076924,Occasional
13883.0,5,2674.48,18.834366197183098,Occasional
13884.0,5,787.6,13.349152542372881,Occasional
13885.0,2,506.8,18.1,Occasional
13886.0,1,243.56,15.2225,One-time
13887.0,1,349.55,18.397368421052633,One-time
13888.0,2,605.63,15.14075,Occasional
13889.0,1,416.90000000000003,27.793333333333337,One-time
13890.0,10,1883.8100000000002,17.125545454545456,Regular
13892.0,4,632.97,23.443333333333335,Occasional
13893.0,1,821.1,39.1,One-time
13894.0,3,564.62,20.911851851851853,Occasional
13895.0,4,2593.07,21.975169491525424,Occasional
13897.0,1,311.16,18.303529411764707,One-time
13898.0,1,155.93,12.994166666666667,One-time
13899.0,2,388.52,20.448421052631577,Occasional
13900.0,3,740.95,17.23139534883721,Occasional
13901.0,5,2867.2,19.242953020134227,Occasional
13904.0,2,332.64,12.793846153846154,Occasional
13908.0,4,2369.55,19.42254098360656,Occasional
13911.0,9,2580.91,17.43858108108108,Regular
13914.0,2,626.45,18.983333333333334,Occasional
13917.0,2,272.04,15.113333333333335,Occasional
13918.0,2,1212.8400000000001,40.428000000000004,Occasional
13919.0,2,384.81,13.743214285714286,Occasional
13922.0,1,172.25,24.607142857142858,One-time
13923.0,1,351.13,17.5565,One-time
13924.0,6,1838.8500000000001,15.716666666666669,Regular
13925.0,4,678.25,16.54268292682927,Occasional
13926.0,1,223.85000000000002,20.35,One-time
13927.0,1,348.99,16.61857142857143,One-time
13928.0,4,464.57,17.206296296296298,Occasional
13929.0,2,842.65,93.62777777777778,Occasional
13930.0,2,337.34,19.843529411764706,Occasional
13931.0,2,1237.53,21.336724137931036,Occasional
13932.0,1,307.4,19.2125,One-time
13933.0,2,608.7900000000001,26.469130434782613,Occasional
13934.0,1,922.1,29.74516129032258,One-time
13936.0,1,376.58,14.483846153846153,One-time
13937.0,1,158.85,17.65,One-time
13938.0,1,71.66,10.237142857142857,One-time
13939.0,3,568.55,12.634444444444444,Occasional
13940.0,4,839.14,17.12530612244898,Occasional
13941.0,5,5112.96,113.62133333333334,Occasional
13946.0,3,561.5699999999999,51.05181818181818,Occasional
13947.0,1,90.6,18.119999999999997,One-time
13948.0,1,102.0,34.0,One-time
13949.0,6,2427.32,15.170750000000002,Regular
13950.0,4,745.06,21.28742857142857,Occasional
13951.0,3,674.45,17.293589743589745,Occasional
13952.0,2,3251.071,23.730445255474454,Occasional
13953.0,7,3515.68,175.784,Regular
13954.0,2,439.92,17.5968,Occasional
13955.0,2,322.96,9.786666666666665,Occasional
13956.0,5,1026.42,6.752763157894737,Occasional
13959.0,3,598.2,6.502173913043479,Occasional
13960.0,2,230.22,19.185,Occasional
13962.0,2,169.55,15.413636363636364,Occasional
13963.0,4,664.54,18.986857142857144,Occasional
13967.0,1,80.7,40.35,One-time
13969.0,18,9053.94,14.463162939297126,Regular
13971.0,8,2758.26,18.511812080536913,Regular
13972.0,2,190.25,12.683333333333334,Occasional
13973.0,1,264.7,24.063636363636363,One-time
13974.0,1,413.59000000000003,14.77107142857143,One-time
13975.0,6,2526.28,7.474201183431953,Regular
13976.0,1,357.98,35.798,One-time
13978.0,2,196.79000000000002,13.119333333333335,Occasional
13979.0,1,869.87,16.108703703703704,One-time
13980.0,1,200.14,18.19454545454545,One-time
13982.0,4,1871.81,16.863153153153153,Occasional
13983.0,12,2603.43,24.3311214953271,Regular
13984.0,5,920.51,57.531875,Occasional
13985.0,15,7060.13,20.229598853868197,Regular
13986.0,1,320.46,24.650769230769228,One-time
13988.0,6,4147.96,17.726324786324785,Regular
13989.0,2,1266.08,30.88,Occasional
13990.0,1,311.3,19.45625,One-time
13991.0,6,855.97,10.190119047619048,Regular
13992.0,1,76.8,15.36,One-time
13993.0,9,3466.36,28.647603305785125,Regular
13994.0,6,2313.14,14.923483870967742,Regular
13995.0,5,1393.69,16.205697674418605,Occasional
13999.0,12,3901.81,18.758701923076924,Regular
14000.0,1,635.66,42.37733333333333,One-time
14001.0,3,2043.0800000000002,52.38666666666667,Occasional
14002.0,2,529.73,11.270851063829788,Occasional
14004.0,7,4582.64,26.799064327485382,Regular
14005.0,5,2874.72,34.22285714285714,Occasional
14006.0,3,962.19,32.073,Occasional
14009.0,2,695.61,16.562142857142856,Occasional
14012.0,1,328.8,29.89090909090909,One-time
14013.0,3,473.02,13.91235294117647,Occasional
14014.0,1,505.18,12.953333333333333,One-time
14015.0,1,917.34,45.867000000000004,One-time
14016.0,4,4341.21,26.964037267080744,Occasional
14019.0,3,1421.61,21.539545454545454,Occasional
14020.0,2,642.8,16.48205128205128,Occasional
14021.0,3,631.9,28.722727272727273,Occasional
14022.0,1,440.0,15.714285714285714,One-time
14023.0,2,584.07,18.840967741935486,Occasional
14024.0,2,327.7,20.48125,Occasional
14027.0,1,104.82,17.47,One-time
14029.0,2,467.66,31.177333333333333,Occasional
14030.0,8,2360.09,9.712304526748971,Regular
14031.0,19,17286.86,69.14744,Regular
14032.0,11,2975.59,20.80832167832168,Regular
14034.0,3,651.8199999999999,7.323820224719101,Occasional
14035.0,5,1428.02,21.636666666666667,Occasional
14036.0,1,626.65,16.49078947368421,One-time
14037.0,2,147.20000000000002,5.257142857142858,Occasional
14038.0,3,1560.38,16.960652173913044,Occasional
14039.0,1,152.2,25.366666666666664,One-time
14040.0,12,3614.92,15.38263829787234,Regular
14041.0,1,141.41,6.733809523809524,One-time
14044.0,4,652.82,3.1235406698564594,Occasional
14045.0,4,1659.75,276.625,Occasional
14046.0,1,154.99,11.070714285714287,One-time
14047.0,5,1308.6100000000001,40.894062500000004,Occasional
14048.0,1,409.93,4.822705882352941,One-time
14049.0,4,5681.72,11.642868852459017,Occasional
14050.0,2,746.36,13.821481481481483,Occasional
14051.0,23,15610.390000000001,74.33519047619048,Loyal
14052.0,1,225.36,4.024285714285715,One-time
14053.0,2,260.25,65.0625,Occasional
14054.0,1,92.46,15.409999999999998,One-time
14055.0,1,725.6400000000001,72.56400000000001,One-time
14056.0,23,8214.65,7.427350813743218,Loyal
14057.0,17,6217.96,21.894225352112677,Regular
14059.0,1,183.6,22.95,One-time
14060.0,19,6140.42,30.39811881188119,Regular
14062.0,12,10464.85,94.27792792792793,Regular
14064.0,5,1353.74,16.92175,Occasional
14066.0,1,152.55,21.792857142857144,One-time
14067.0,2,374.7,7.2057692307692305,Occasional
14068.0,1,265.85,11.077083333333334,One-time
14071.0,8,1438.82,4.440802469135802,Regular
14073.0,1,151.04,11.618461538461538,One-time
14075.0,3,942.26,21.913023255813954,Occasional
14076.0,1,122.47,2.662391304347826,One-time
14077.0,5,499.41999999999996,11.89095238095238,Occasional
14078.0,6,1049.37,16.144153846153845,Regular
14079.0,1,375.1,31.258333333333336,One-time
14080.0,1,45.599999999999994,11.399999999999999,One-time
14081.0,2,934.52,6.10797385620915,Occasional
14082.0,1,182.25,6.2844827586206895,One-time
14083.0,9,1018.43,5.626685082872928,Regular
14085.0,18,4448.54,9.885644444444445,Regular
14087.0,1,194.42,2.8176811594202897,One-time
14088.0,13,50491.81,85.7246349745331,Regular
14089.0,1,161.0,11.5,One-time
14090.0,1,76.32000000000001,76.32000000000001,One-time
14092.0,14,4076.91,19.050981308411213,Regular
14093.0,1,442.85,4.217619047619048,One-time
14096.0,17,65164.79,12.749909998043435,Regular
14098.0,1,147.35,7.016666666666667,One-time
14099.0,11,3104.17,12.41668,Regular
14100.0,1,194.9,7.496153846153846,One-time
14101.0,6,5976.79,170.76542857142857,Regular
14102.0,5,1360.28,17.21873417721519,Occasional
14104.0,2,216.20999999999998,10.295714285714284,Occasional
14105.0,1,1266.23,17.111216216216217,One-time
14107.0,7,2703.23,21.977479674796747,Regular
14108.0,2,597.91,17.585588235294118,Occasional
14109.0,1,144.2,16.022222222222222,One-time
14110.0,12,5683.15,36.66548387096774,Regular
14111.0,4,692.85,69.285,Occasional
14112.0,7,2915.15,18.2196875,Regular
14113.0,4,1840.42,54.13,Occasional
14114.0,2,386.53,25.768666666666665,Occasional
14116.0,5,1382.74,19.204722222222223,Occasional
14117.0,1,90.0,30.0,One-time
14121.0,4,2780.15,17.485220125786164,Occasional
14124.0,1,419.58000000000004,83.91600000000001,One-time
14125.0,3,2740.43,16.409760479041914,Occasional
14126.0,3,706.1300000000001,47.07533333333334,Occasional
14127.0,3,709.71,16.129772727272726,Occasional
14128.0,2,637.5,13.858695652173912,Occasional
14129.0,5,1123.8600000000001,21.61269230769231,Occasional
14130.0,1,483.86,7.221791044776119,One-time
14132.0,11,3586.0299999999997,17.930149999999998,Regular
14133.0,3,605.64,21.63,Occasional
14135.0,15,4690.31,35.00231343283583,Regular
14138.0,2,982.3800000000001,20.901702127659576,Occasional
14139.0,1,415.82,15.993076923076924,One-time
14140.0,2,935.05,14.167424242424241,Occasional
14141.0,4,915.13,22.87825,Occasional
14142.0,1,311.81,14.173181818181819,One-time
14143.0,1,115.8,16.54285714285714,One-time
14145.0,4,3742.2,340.2,Occasional
14146.0,5,4191.0,19.957142857142856,Occasional
14147.0,2,483.4,96.67999999999999,Occasional
14148.0,1,157.2,52.4,One-time
14149.0,1,446.62,15.950714285714286,One-time
14150.0,2,658.64,25.33230769230769,Occasional
14152.0,2,621.29,12.67938775510204,Occasional
14154.0,2,1345.62,25.87730769230769,Occasional
14155.0,1,118.75,19.791666666666668,One-time
14156.0,55,117379.63,83.84259285714286,Loyal
14157.0,2,432.88,9.018333333333333,Occasional
14158.0,1,507.66,12.381951219512196,One-time
14159.0,11,4693.01,3.8978488372093025,Regular
14161.0,3,1110.52,10.282592592592593,Occasional
14162.0,2,289.36,11.5744,Occasional
14163.0,4,2445.91,47.036730769230765,Occasional
14164.0,2,1631.77,56.26793103448276,Occasional
14165.0,1,122.53999999999999,4.901599999999999,One-time
14167.0,4,574.84,11.054615384615385,Occasional
14171.0,1,363.79,6.272241379310345,One-time
14173.0,4,450.84,15.546206896551723,Occasional
14174.0,1,134.46,5.171538461538462,One-time
14175.0,3,3222.3,21.626174496644296,Occasional
14176.0,4,576.9000000000001,18.609677419354842,Occasional
14177.0,4,559.41,13.319285714285714,Occasional
14178.0,7,1620.93,4.9569724770642205,Regular
14179.0,2,719.78,4.36230303030303,Occasional
14180.0,25,4748.52,19.785500000000003,Loyal
14184.0,1,452.89,18.870416666666667,One-time
14185.0,1,197.65,65.88333333333334,One-time
14188.0,6,2054.36,31.605538461538462,Regular
14189.0,15,4654.08,17.56256603773585,Regular
14191.0,13,4684.76,18.08787644787645,Regular
14193.0,2,853.39,20.318809523809524,Occasional
14194.0,21,11349.52,19.601934369602763,Loyal
14195.0,2,1012.0,144.57142857142858,Occasional
14196.0,1,335.52,55.919999999999995,One-time
14198.0,4,701.4,17.984615384615385,Occasional
14199.0,1,185.39999999999998,92.69999999999999,One-time
14201.0,7,747.44,20.20108108108108,Regular
14204.0,1,161.03,3.659772727272727,One-time
14205.0,2,466.7,19.445833333333333,Occasional
14206.0,1,328.15999999999997,16.407999999999998,One-time
14208.0,1,151.74,15.174000000000001,One-time
14209.0,6,2073.43,23.83252873563218,Regular
14210.0,6,1905.8400000000001,18.684705882352944,Regular
14211.0,9,2241.1,20.009821428571428,Regular
14212.0,1,1070.48,118.94222222222223,One-time
14214.0,5,1004.38,14.990746268656716,Occasional
14215.0,6,1789.72,16.57148148148148,Regular
14216.0,4,1839.3,31.17457627118644,Occasional
14217.0,17,2004.98,20.0498,Regular
14218.0,1,169.48000000000002,14.123333333333335,One-time
14219.0,1,89.94,12.848571428571429,One-time
14220.0,2,632.4,30.114285714285714,Occasional
14221.0,9,3432.8,17.78652849740933,Regular
14222.0,1,683.17,16.662682926829266,One-time
14223.0,3,991.13,16.518833333333333,Occasional
14224.0,4,1050.12,8.899322033898304,Occasional
14226.0,5,2232.19,33.31626865671642,Occasional
14227.0,10,3350.96,19.148342857142858,Regular
14229.0,3,1547.2,38.68,Occasional
14231.0,3,925.71,18.514200000000002,Occasional
14232.0,5,2048.07,17.80930434782609,Occasional
14233.0,4,1462.72,41.792,Occasional
14234.0,4,775.46,4.877106918238994,Occasional
14235.0,5,3144.86,39.80835443037975,Occasional
14236.0,2,490.86,32.724000000000004,Occasional
14237.0,1,161.0,17.88888888888889,One-time
14238.0,1,146.85,18.35625,One-time
14239.0,11,2380.85,21.257589285714285,Regular
14240.0,2,890.34,21.19857142857143,Occasional
14241.0,1,213.70000000000002,21.37,One-time
14242.0,2,280.55,17.534375,Occasional
14243.0,10,2588.77,18.360070921985816,Regular
14245.0,2,1693.45,15.680092592592594,Occasional
14246.0,3,1474.06,19.654133333333334,Occasional
14247.0,1,136.76999999999998,6.838499999999999,One-time
14248.0,1,302.58,37.8225,One-time
14250.0,3,1904.05,17.153603603603603,Occasional
14251.0,5,2879.7000000000003,36.91923076923077,Occasional
14256.0,2,969.0600000000001,18.284150943396227,Occasional
14257.0,5,3099.7200000000003,29.242641509433966,Occasional
14258.0,9,12669.98,114.14396396396396,Regular
14259.0,1,120.0,24.0,One-time
14261.0,2,1163.45,22.37403846153846,Occasional
14262.0,8,2618.23,18.3093006993007,Regular
14264.0,2,333.97,19.64529411764706,Occasional
14265.0,2,530.18,17.10258064516129,Occasional
14267.0,3,1516.24,27.568,Occasional
14270.0,1,492.65000000000003,16.98793103448276,One-time
14271.0,1,112.32,11.232,One-time
14272.0,2,437.96,13.271515151515151,Occasional
14273.0,4,559.97,19.309310344827587,Occasional
14276.0,3,1119.74,17.4959375,Occasional
14277.0,3,4216.2,18.738666666666667,Occasional
14280.0,1,134.04,16.755,One-time
14282.0,15,3729.34,23.906025641025643,Regular
14284.0,2,595.25,18.6015625,Occasional
14285.0,4,1910.01,70.74111111111111,Occasional
14286.0,3,4628.75,16.53125,Occasional
14287.0,3,176.63,19.625555555555554,Occasional
14288.0,1,426.6,26.6625,One-time
14289.0,6,911.26,19.388510638297873,Regular
14290.0,5,2314.65,22.917326732673267,Occasional
14291.0,11,3883.25,16.385021097046412,Regular
14292.0,9,4871.93,48.719300000000004,Regular
14293.0,4,1046.56,17.15672131147541,Occasional
14295.0,1,166.20000000000002,33.24,One-time
14297.0,4,1305.33,21.053709677419352,Occasional
14298.0,44,51527.3,31.476664630421503,Loyal
14299.0,9,3965.62,27.73160839160839,Regular
14300.0,1,43.2,14.4,One-time
14301.0,1,640.14,49.24153846153846,One-time
14304.0,1,383.45,22.555882352941175,One-time
14305.0,3,1858.96,17.70438095238095,Occasional
14306.0,2,2093.32,63.4339393939394,Occasional
14307.0,6,2995.72,16.642888888888887,Regular
14309.0,9,2352.53,20.10709401709402,Regular
14311.0,1,310.26,15.513,One-time
14312.0,6,1611.59,18.524022988505745,Regular
14314.0,1,120.0,15.0,One-time
14315.0,6,2481.13,24.565643564356435,Regular
14317.0,1,508.58000000000004,21.190833333333334,One-time
14320.0,2,477.79,15.412580645161292,Occasional
14321.0,5,1530.75,12.445121951219512,Occasional
14323.0,2,605.0600000000001,16.807222222222222,Occasional
14326.0,1,183.85,22.98125,One-time
14327.0,1,311.65,25.97083333333333,One-time
14329.0,7,5014.84,19.362316602316604,Regular
14331.0,2,462.65999999999997,16.523571428571426,Occasional
14332.0,3,866.31,33.31961538461538,Occasional
14333.0,1,415.2,27.68,One-time
14334.0,8,2552.21,15.754382716049383,Regular
14335.0,2,468.26,7.432698412698413,Occasional
14336.0,4,1614.91,17.943444444444445,Occasional
14338.0,2,588.22,18.97483870967742,Occasional
14339.0,1,309.52,22.108571428571427,One-time
14340.0,1,134.7,22.45,One-time
14341.0,8,2182.28,16.916899224806205,Regular
14342.0,4,668.5600000000001,31.836190476190477,Occasional
14344.0,8,889.9300000000001,12.534225352112676,Regular
14345.0,1,108.97999999999999,18.16333333333333,One-time
14346.0,2,1021.58,17.026333333333334,Occasional
14348.0,1,409.57,22.753888888888888,One-time
14349.0,1,133.5,4.306451612903226,One-time
14350.0,1,282.93,15.718333333333334,One-time
14351.0,1,51.0,51.0,One-time
14352.0,4,1078.96,22.95659574468085,Occasional
14353.0,1,90.6,15.1,One-time
14354.0,2,163.62,18.18,Occasional
14355.0,1,174.4,15.854545454545455,One-time
14356.0,2,701.23,21.24939393939394,Occasional
14357.0,1,225.77,5.506585365853659,One-time
14359.0,3,912.18,16.58509090909091,Occasional
14360.0,4,2128.23,18.035847457627117,Occasional
14362.0,1,161.2,3.9317073170731707,One-time
14364.0,8,3717.35,53.87463768115942,Regular
14367.0,16,9261.52,17.67465648854962,Regular
14368.0,1,155.0,19.375,One-time
14371.0,1,100.5,25.125,One-time
14373.0,1,76.55,19.1375,One-time
14375.0,1,257.68,3.4357333333333333,One-time
14377.0,2,617.05,56.095454545454544,Occasional
14379.0,2,348.1,7.567391304347827,Occasional
14381.0,1,202.68,3.619285714285714,One-time
14382.0,1,626.0699999999999,4.7791603053435106,One-time
14383.0,3,1247.69,21.14728813559322,Occasional
14385.0,3,202.11,14.436428571428573,Occasional
14386.0,1,142.4,20.342857142857145,One-time
14387.0,3,1770.56,12.646857142857142,Occasional
14388.0,8,3212.84,17.273333333333333,Regular
14389.0,2,1043.46,23.188000000000002,Occasional
14390.0,9,4652.82,16.268601398601398,Regular
14393.0,1,67.95,13.59,One-time
14395.0,9,3507.71,10.02202857142857,Regular
14396.0,2,487.99,6.684794520547945,Occasional
14397.0,19,2612.96,30.034022988505747,Regular
14400.0,1,574.7,22.988000000000003,One-time
14401.0,13,4051.48,22.26087912087912,Regular
14403.0,4,1475.81,73.7905,Occasional
14404.0,6,1474.32,14.31378640776699,Regular
14406.0,1,156.75,19.59375,One-time
14407.0,6,2157.73,29.557945205479452,Regular
14408.0,7,2606.53,24.360093457943925,Regular
14409.0,6,2059.4500000000003,38.137962962962966,Regular
14410.0,9,1105.07,5.725751295336787,Regular
14411.0,1,1063.0,75.92857142857143,One-time
14412.0,2,770.03,17.90767441860465,Occasional
14413.0,1,122.7,5.334782608695653,One-time
14414.0,7,1496.98,15.432783505154639,Regular
14415.0,13,5900.28,10.000474576271186,Regular
14416.0,2,490.22,35.01571428571429,Occasional
14418.0,3,1937.25,15.622983870967742,Occasional
14419.0,6,1058.06,5.13621359223301,Regular
14420.0,1,387.52,13.362758620689654,One-time
14421.0,2,813.11,30.115185185185187,Occasional
14422.0,6,4263.64,19.205585585585588,Regular
14423.0,1,265.2,88.39999999999999,One-time
14424.0,1,322.08,322.08,One-time
14426.0,10,4481.67,20.007455357142856,Regular
14427.0,2,363.34000000000003,21.37294117647059,Occasional
14428.0,5,1244.83,8.644652777777777,Occasional
14431.0,1,470.36,27.668235294117647,One-time
14432.0,6,2255.51,5.904476439790576,Regular
14434.0,6,1372.8,114.39999999999999,Regular
14436.0,1,89.06,9.895555555555555,One-time
14437.0,1,63.0,12.6,One-time
14438.0,1,131.9,14.655555555555557,One-time
14439.0,1,2661.24,83.16375,One-time
14440.0,5,2357.6800000000003,42.8669090909091,Occasional
14441.0,4,1712.89,33.58607843137255,Occasional
14442.0,2,1589.82,25.235238095238095,Occasional
14443.0,4,1420.2,15.270967741935484,Occasional
14446.0,4,1039.58,3.548054607508532,Occasional
14447.0,5,1163.23,16.617571428571427,Occasional
14448.0,2,375.35,18.767500000000002,Occasional
14449.0,4,907.1,3.5158914728682173,Occasional
14450.0,3,483.25,12.08125,Occasional
14451.0,2,662.59,6.078807339449542,Occasional
14452.0,2,264.44,4.26516129032258,Occasional
14453.0,1,119.93,5.451363636363637,One-time
14456.0,9,3062.4,3.1571134020618556,Regular
14457.0,1,113.64,28.41,One-time
14459.0,1,1837.92,49.67351351351351,One-time
14460.0,3,434.34,27.14625,Occasional
14461.0,3,2103.06,11.683666666666666,Occasional
14462.0,11,2004.02,8.350083333333334,Regular
14463.0,3,529.62,88.27,Occasional
14465.0,3,1058.6200000000001,8.14323076923077,Occasional
14466.0,7,2272.4,31.561111111111114,Regular
14467.0,4,598.76,6.652888888888889,Occasional
14470.0,2,461.19,10.725348837209303,Occasional
14472.0,8,1936.84,6.892669039145908,Regular
14473.0,2,234.34000000000003,33.47714285714286,Occasional
14474.0,1,547.66,18.884827586206896,One-time
14475.0,3,925.85,22.04404761904762,Occasional
14476.0,1,215.7,11.352631578947367,One-time
14477.0,4,1309.6,130.95999999999998,Occasional
14479.0,2,316.25,17.569444444444443,Occasional
14480.0,1,279.05,21.465384615384615,One-time
14481.0,2,636.51,21.217,Occasional
14482.0,6,2068.15,14.362152777777778,Regular
14483.0,1,137.1,15.233333333333333,One-time
14484.0,1,321.92,22.994285714285716,One-time
14485.0,1,165.75,3.526595744680851,One-time
14487.0,6,1196.33,8.307847222222222,Regular
14488.0,1,1064.28,23.136521739130433,One-time
14489.0,1,463.38,15.446,One-time
14491.0,2,340.93,20.05470588235294,Occasional
14493.0,5,2383.2400000000002,19.860333333333337,Occasional
14494.0,1,139.56,19.937142857142856,One-time
14495.0,2,123.8,20.633333333333333,Occasional
14496.0,2,538.8100000000001,28.35842105263158,Occasional
14497.0,1,475.37,16.392068965517243,One-time
14498.0,5,1957.32,10.141554404145078,Occasional
14499.0,3,815.32,4.2026804123711345,Occasional
14500.0,3,356.85,50.978571428571435,Occasional
14501.0,2,251.21,25.121000000000002,Occasional
14502.0,11,2470.67,3.9594070512820516,Regular
14503.0,6,3543.26,21.605243902439025,Regular
14504.0,4,673.26,6.2921495327102805,Occasional
14505.0,8,5905.64,7.391289111389237,Regular
14506.0,5,2012.17,6.367626582278481,Occasional
14507.0,6,1383.18,14.408125,Regular
14508.0,2,276.42,4.849473684210526,Occasional
14511.0,5,1314.81,19.33544117647059,Occasional
14512.0,2,275.28,11.968695652173912,Occasional
14513.0,3,455.59000000000003,37.965833333333336,Occasional
14514.0,3,1055.35,14.456849315068492,Occasional
14515.0,6,2102.09,20.812772277227726,Regular
14517.0,2,330.45,18.358333333333334,Occasional
14518.0,1,174.37,10.898125,One-time
14520.0,2,270.6,67.65,Occasional
14522.0,4,974.54,57.32588235294117,Occasional
14523.0,1,241.09,20.090833333333332,One-time
14524.0,9,1867.68,9.20039408866995,Regular
14525.0,9,4332.2,14.887285223367696,Regular
14527.0,55,8508.82,8.753930041152262,Loyal
14528.0,1,364.21999999999997,20.234444444444442,One-time
14529.0,3,620.04,2.707598253275109,Occasional
14530.0,6,2925.91,13.54587962962963,Regular
14532.0,4,932.85,14.57578125,Occasional
14533.0,7,1949.72,31.44709677419355,Regular
14534.0,18,4447.05,8.56849710982659,Regular
14535.0,3,2864.19,8.679363636363636,Occasional
14536.0,1,171.8,9.042105263157895,One-time
14537.0,1,355.56,35.556,One-time
14538.0,2,388.25,20.43421052631579,Occasional
14539.0,2,537.48,16.79625,Occasional
14540.0,3,996.26,13.108684210526315,Occasional
14541.0,8,1461.65,13.168018018018019,Regular
14542.0,1,103.25,20.65,One-time
14543.0,16,3630.33,50.42125,Regular
14544.0,2,2024.45,17.758333333333333,Occasional
14546.0,5,2578.09,6.4613784461152886,Occasional
14547.0,8,4007.54,10.949562841530055,Regular
14548.0,2,652.8,163.2,Occasional
14549.0,1,289.24,5.165,One-time
14550.0,2,765.62,15.950416666666667,Occasional
14551.0,2,186.23,18.622999999999998,Occasional
14552.0,1,165.07,2.8460344827586206,One-time
14553.0,5,859.27,7.604159292035398,Occasional
14554.0,4,2381.04,11.023333333333333,Occasional
14555.0,2,324.14,15.435238095238095,Occasional
14557.0,1,788.38,49.27375,One-time
14560.0,22,2237.77,30.240135135135134,Loyal
14561.0,3,1080.76,15.6631884057971,Occasional
14562.0,18,5074.77,11.997092198581562,Regular
14565.0,4,3099.12,24.40251968503937,Occasional
14566.0,1,1432.0,358.0,One-time
14567.0,2,1530.3600000000001,46.374545454545455,Occasional
14569.0,1,227.39,18.949166666666667,One-time
14570.0,2,218.06,7.519310344827586,Occasional
14572.0,7,2832.84,10.492,Regular
14573.0,9,1653.42,7.035829787234043,Regular
14576.0,1,35.400000000000006,35.400000000000006,One-time
14577.0,4,859.71,6.989512195121952,Occasional
14578.0,1,168.63,7.02625,One-time
14581.0,1,138.6,8.152941176470588,One-time
14582.0,1,114.11,19.018333333333334,One-time
14583.0,5,1052.55,3.1895454545454545,Occasional
14584.0,4,1042.26,10.4226,Occasional
14585.0,1,157.05,5.415517241379311,One-time
14586.0,1,237.36,12.49263157894737,One-time
14587.0,9,1601.14,4.180522193211488,Regular
14589.0,1,39.75,13.25,One-time
14591.0,4,1447.14,7.345888324873097,Occasional
14592.0,3,570.46,3.4784146341463416,Occasional
14593.0,3,617.99,4.065723684210527,Occasional
